pair_key,ar_item_id,ro_item_id,content_identical
ar_logformat_service|i0|o0|numbers|c1,ar-ar_logformat_service-i0-ar-o0-ln-c1-fe-60984b920859,ar-ar_logformat_service-i0-ro-o0-ln-c1-fx-bdec70d1ddd6,1
ar_logformat_service|i0|o1|letters|c0,ar-ar_logformat_service-i0-ar-o1-ll-c0-fe-f13b12a4a392,ar-ar_logformat_service-i0-ro-o1-ll-c0-fx-0f9259c7f975,1
ar_logformat_service|i0|o1|letters|c1,ar-ar_logformat_service-i0-ar-o1-ll-c1-fe-898513222848,ar-ar_logformat_service-i0-ro-o1-ll-c1-fx-69f81ea55ff3,1
ar_logformat_service|i0|o1|numbers|c0,ar-ar_logformat_service-i0-ar-o1-ln-c0-fe-26823f9b4218,ar-ar_logformat_service-i0-ro-o1-ln-c0-fx-6ebc5207675d,1
ar_logformat_service|i0|o1|numbers|c1,ar-ar_logformat_service-i0-ar-o1-ln-c1-fe-299aa5f6e02e,ar-ar_logformat_service-i0-ro-o1-ln-c1-fx-21a858d682ae,1
ar_logformat_service|i1|o0|letters|c0,ar-ar_logformat_service-i1-ar-o0-ll-c0-fe-1f6280dfb787,ar-ar_logformat_service-i1-ro-o0-ll-c0-fx-4e5800670874,1
ar_logformat_service|i1|o0|letters|c1,ar-ar_logformat_service-i1-ar-o0-ll-c1-fe-174d465ea436,ar-ar_logformat_service-i1-ro-o0-ll-c1-fx-d649b0ed51ef,1
ar_logformat_service|i1|o0|numbers|c0,ar-ar_logformat_service-i1-ar-o0-ln-c0-fe-43c5ad8bf776,ar-ar_logformat_service-i1-ro-o0-ln-c0-fx-dbadd8fee305,1
ar_logformat_service|i1|o0|numbers|c1,ar-ar_logformat_service-i1-ar-o0-ln-c1-fe-032934378cf6,ar-ar_logformat_service-i1-ro-o0-ln-c1-fx-61358335769e,1
ar_logformat_service|i1|o1|letters|c0,ar-ar_logformat_service-i1-ar-o1-ll-c0-fe-f615b6b21fc8,ar-ar_logformat_service-i1-ro-o1-ll-c0-fx-a15aede2911f,1
ar_logformat_service|i1|o1|letters|c1,ar-ar_logformat_service-i1-ar-o1-ll-c1-fe-96e24625a07c,ar-ar_logformat_service-i1-ro-o1-ll-c1-fx-bed38f80ce91,1
ar_logformat_service|i1|o1|numbers|c0,ar-ar_logformat_service-i1-ar-o1-ln-c0-fe-faea3c210a89,ar-ar_logformat_service-i1-ro-o1-ln-c0-fx-42d34d32b5b7,1
ar_logformat_service|i1|o1|numbers|c1,ar-ar_logformat_service-i1-ar-o1-ln-c1-fe-89fde47ef8f7,ar-ar_logformat_service-i1-ro-o1-ln-c1-fx-83c75344d973,1
ar_logformat_service|i2|o0|letters|c0,ar-ar_logformat_service-i2-ar-o0-ll-c0-fe-ef489e039b73,ar-ar_logformat_service-i2-ro-o0-ll-c0-fx-8587d5d3258a,1
ar_logformat_service|i2|o0|letters|c1,ar-ar_logformat_service-i2-ar-o0-ll-c1-fe-c08f55219777,ar-ar_logformat_service-i2-ro-o0-ll-c1-fx-95e8fcc76684,1
ar_logformat_service|i2|o0|numbers|c0,ar-ar_logformat_service-i2-ar-o0-ln-c0-fe-6fef31a38c26,ar-ar_logformat_service-i2-ro-o0-ln-c0-fx-852b54ee7eea,1
ar_logformat_service|i2|o0|numbers|c1,ar-ar_logformat_service-i2-ar-o0-ln-c1-fe-e06f22ff6f08,ar-ar_logformat_service-i2-ro-o0-ln-c1-fx-532a50f0f8ab,1
ar_logformat_service|i2|o1|letters|c0,ar-ar_logformat_service-i2-ar-o1-ll-c0-fe-77c7e063c70f,ar-ar_logformat_service-i2-ro-o1-ll-c0-fx-e37a2cb1c46b,1
ar_logformat_service|i2|o1|letters|c1,ar-ar_logformat_service-i2-ar-o1-ll-c1-fe-e6210aa470ff,ar-ar_logformat_service-i2-ro-o1-ll-c1-fx-50ed9735ee32,1
ar_logformat_service|i2|o1|numbers|c0,ar-ar_logformat_service-i2-ar-o1-ln-c0-fe-fa3766ed04eb,ar-ar_logformat_service-i2-ro-o1-ln-c0-fx-33f06651414e,1
ar_logformat_service|i2|o1|numbers|c1,ar-ar_logformat_service-i2-ar-o1-ln-c1-fe-b99f0741d235,ar-ar_logformat_service-i2-ro-o1-ln-c1-fx-a2654c59fea2,1
ar_logformat_service|i3|o0|letters|c0,ar-ar_logformat_service-i3-ar-o0-ll-c0-fe-cbbffa96e1b5,ar-ar_logformat_service-i3-ro-o0-ll-c0-fx-6f3c58e9e434,1
ar_logformat_service|i3|o0|letters|c1,ar-ar_logformat_service-i3-ar-o0-ll-c1-fe-06215cc92480,ar-ar_logformat_service-i3-ro-o0-ll-c1-fx-219db0f6af64,1
ar_logformat_service|i3|o0|numbers|c0,ar-ar_logformat_service-i3-ar-o0-ln-c0-fe-52bafd98af37,ar-ar_logformat_service-i3-ro-o0-ln-c0-fx-6a17b8486269,1
ar_logformat_service|i3|o0|numbers|c1,ar-ar_logformat_service-i3-ar-o0-ln-c1-fe-7a7f959761fb,ar-ar_logformat_service-i3-ro-o0-ln-c1-fx-985783295c7b,1
ar_logformat_service|i3|o1|letters|c0,ar-ar_logformat_service-i3-ar-o1-ll-c0-fe-a26d6f585d44,ar-ar_logformat_service-i3-ro-o1-ll-c0-fx-c1943355d6c3,1
ar_logformat_service|i3|o1|letters|c1,ar-ar_logformat_service-i3-ar-o1-ll-c1-fe-0452e7cc2bb3,ar-ar_logformat_service-i3-ro-o1-ll-c1-fx-d08ed3988571,1
ar_logformat_service|i3|o1|numbers|c0,ar-ar_logformat_service-i3-ar-o1-ln-c0-fe-936c62113f06,ar-ar_logformat_service-i3-ro-o1-ln-c0-fx-3fc2f0f6f4cd,1
ar_logformat_service|i3|o1|numbers|c1,ar-ar_logformat_service-i3-ar-o1-ln-c1-fe-337c61fb3847,ar-ar_logformat_service-i3-ro-o1-ln-c1-fx-7d276d0bbf1f,1
ar_logformat_service|i4|o0|letters|c0,ar-ar_logformat_service-i4-ar-o0-ll-c0-fe-cf540553cd89,ar-ar_logformat_service-i4-ro-o0-ll-c0-fx-5e2e1a8612be,1
ar_logformat_service|i4|o0|letters|c1,ar-ar_logformat_service-i4-ar-o0-ll-c1-fe-2b9c16c2332e,ar-ar_logformat_service-i4-ro-o0-ll-c1-fx-52f954a6961d,1
ar_logformat_service|i4|o0|numbers|c0,ar-ar_logformat_service-i4-ar-o0-ln-c0-fe-0e639098efbd,ar-ar_logformat_service-i4-ro-o0-ln-c0-fx-774e0e5738e9,1
ar_logformat_service|i4|o0|numbers|c1,ar-ar_logformat_service-i4-ar-o0-ln-c1-fe-fbd73e1db339,ar-ar_logformat_service-i4-ro-o0-ln-c1-fx-5879bc37da4e,1
ar_logformat_service|i4|o1|letters|c0,ar-ar_logformat_service-i4-ar-o1-ll-c0-fe-f87c061e1519,ar-ar_logformat_service-i4-ro-o1-ll-c0-fx-f1567bfe8fe7,1
ar_logformat_service|i4|o1|letters|c1,ar-ar_logformat_service-i4-ar-o1-ll-c1-fe-185646ef16df,ar-ar_logformat_service-i4-ro-o1-ll-c1-fx-0f8b52a2ab19,1
ar_logformat_service|i4|o1|numbers|c0,ar-ar_logformat_service-i4-ar-o1-ln-c0-fe-50566148aa7d,ar-ar_logformat_service-i4-ro-o1-ln-c0-fx-c328b2f3789c,1
ar_logformat_service|i4|o1|numbers|c1,ar-ar_logformat_service-i4-ar-o1-ln-c1-fe-34c591e4c0fa,ar-ar_logformat_service-i4-ro-o1-ln-c1-fx-a4f8d2e30e18,1
ar_traversal_indexer|i0|o0|letters|c0,ar-ar_traversal_indexer-i0-ar-o0-ll-c0-fe-90fc54d03ff0,ar-ar_traversal_indexer-i0-ro-o0-ll-c0-fx-56396d53939a,1
ar_traversal_indexer|i0|o0|letters|c1,ar-ar_traversal_indexer-i0-ar-o0-ll-c1-fe-ae3315f1f0bd,ar-ar_traversal_indexer-i0-ro-o0-ll-c1-fx-3b1fddd504de,1
ar_traversal_indexer|i0|o0|numbers|c0,ar-ar_traversal_indexer-i0-ar-o0-ln-c0-fe-be408ff58510,ar-ar_traversal_indexer-i0-ro-o0-ln-c0-fx-a85016b3e9fd,1
ar_traversal_indexer|i0|o0|numbers|c1,ar-ar_traversal_indexer-i0-ar-o0-ln-c1-fe-36e73620f40c,ar-ar_traversal_indexer-i0-ro-o0-ln-c1-fx-62816ca31531,1
ar_traversal_indexer|i0|o1|letters|c0,ar-ar_traversal_indexer-i0-ar-o1-ll-c0-fe-7db2bf713bf2,ar-ar_traversal_indexer-i0-ro-o1-ll-c0-fx-c1e097f4ec75,1
ar_traversal_indexer|i0|o1|letters|c1,ar-ar_traversal_indexer-i0-ar-o1-ll-c1-fe-59a222fdf891,ar-ar_traversal_indexer-i0-ro-o1-ll-c1-fx-8bbbf54a111d,1
ar_traversal_indexer|i0|o1|numbers|c0,ar-ar_traversal_indexer-i0-ar-o1-ln-c0-fe-2dd5a56a7dcd,ar-ar_traversal_indexer-i0-ro-o1-ln-c0-fx-34712d2efd87,1
ar_traversal_indexer|i0|o1|numbers|c1,ar-ar_traversal_indexer-i0-ar-o1-ln-c1-fe-79f8d74f6b23,ar-ar_traversal_indexer-i0-ro-o1-ln-c1-fx-d70ce615e1a2,1
ar_traversal_indexer|i1|o0|letters|c0,ar-ar_traversal_indexer-i1-ar-o0-ll-c0-fe-d94b480c882b,ar-ar_traversal_indexer-i1-ro-o0-ll-c0-fx-5aa72604465f,1
ar_traversal_indexer|i1|o0|letters|c1,ar-ar_traversal_indexer-i1-ar-o0-ll-c1-fe-a73abde551e3,ar-ar_traversal_indexer-i1-ro-o0-ll-c1-fx-5c78ebc81932,1
ar_traversal_indexer|i1|o0|numbers|c0,ar-ar_traversal_indexer-i1-ar-o0-ln-c0-fe-edc4b6316f19,ar-ar_traversal_indexer-i1-ro-o0-ln-c0-fx-d22ff69d8c64,1
ar_traversal_indexer|i1|o0|numbers|c1,ar-ar_traversal_indexer-i1-ar-o0-ln-c1-fe-ba2d9e864e4d,ar-ar_traversal_indexer-i1-ro-o0-ln-c1-fx-da825d5f0d7f,1
ar_traversal_indexer|i1|o1|letters|c0,ar-ar_traversal_indexer-i1-ar-o1-ll-c0-fe-a6cb42dfd3ce,ar-ar_traversal_indexer-i1-ro-o1-ll-c0-fx-634923a5f7da,1
ar_traversal_indexer|i1|o1|letters|c1,ar-ar_traversal_indexer-i1-ar-o1-ll-c1-fe-ad937241b7aa,ar-ar_traversal_indexer-i1-ro-o1-ll-c1-fx-66f1b8301faa,1
ar_traversal_indexer|i1|o1|numbers|c0,ar-ar_traversal_indexer-i1-ar-o1-ln-c0-fe-3f3436fad5b1,ar-ar_traversal_indexer-i1-ro-o1-ln-c0-fx-c49812781d3b,1
ar_traversal_indexer|i1|o1|numbers|c1,ar-ar_traversal_indexer-i1-ar-o1-ln-c1-fe-d5f326903619,ar-ar_traversal_indexer-i1-ro-o1-ln-c1-fx-28ddc976d784,1
ar_traversal_indexer|i2|o0|letters|c0,ar-ar_traversal_indexer-i2-ar-o0-ll-c0-fe-7764cdd204db,ar-ar_traversal_indexer-i2-ro-o0-ll-c0-fx-ca36ea6a64ce,1
ar_traversal_indexer|i2|o0|letters|c1,ar-ar_traversal_indexer-i2-ar-o0-ll-c1-fe-b25fc1e053cb,ar-ar_traversal_indexer-i2-ro-o0-ll-c1-fx-41a75f5f8fb3,1
ar_traversal_indexer|i2|o0|numbers|c0,ar-ar_traversal_indexer-i2-ar-o0-ln-c0-fe-9d37ae2877dc,ar-ar_traversal_indexer-i2-ro-o0-ln-c0-fx-13396e791231,1
ar_traversal_indexer|i2|o0|numbers|c1,ar-ar_traversal_indexer-i2-ar-o0-ln-c1-fe-4b78c52d76d4,ar-ar_traversal_indexer-i2-ro-o0-ln-c1-fx-5f31eb7c6836,1
ar_traversal_indexer|i2|o1|letters|c0,ar-ar_traversal_indexer-i2-ar-o1-ll-c0-fe-0f618fb843d3,ar-ar_traversal_indexer-i2-ro-o1-ll-c0-fx-7d8627c21361,1
ar_traversal_indexer|i2|o1|letters|c1,ar-ar_traversal_indexer-i2-ar-o1-ll-c1-fe-604074e68342,ar-ar_traversal_indexer-i2-ro-o1-ll-c1-fx-9c3e56a90d69,1
ar_traversal_indexer|i2|o1|numbers|c0,ar-ar_traversal_indexer-i2-ar-o1-ln-c0-fe-ef24fca97994,ar-ar_traversal_indexer-i2-ro-o1-ln-c0-fx-00c7e58a7e4e,1
ar_traversal_indexer|i2|o1|numbers|c1,ar-ar_traversal_indexer-i2-ar-o1-ln-c1-fe-03a4acd56d03,ar-ar_traversal_indexer-i2-ro-o1-ln-c1-fx-03a0287b5f32,1
ar_traversal_indexer|i3|o0|letters|c0,ar-ar_traversal_indexer-i3-ar-o0-ll-c0-fe-bca16b42003b,ar-ar_traversal_indexer-i3-ro-o0-ll-c0-fx-d8ef491c0ec8,1
ar_traversal_indexer|i3|o0|letters|c1,ar-ar_traversal_indexer-i3-ar-o0-ll-c1-fe-1b4e548d2244,ar-ar_traversal_indexer-i3-ro-o0-ll-c1-fx-187e06a61481,1
ar_traversal_indexer|i3|o0|numbers|c0,ar-ar_traversal_indexer-i3-ar-o0-ln-c0-fe-348c5f2de6b5,ar-ar_traversal_indexer-i3-ro-o0-ln-c0-fx-07e63990603f,1
ar_traversal_indexer|i3|o0|numbers|c1,ar-ar_traversal_indexer-i3-ar-o0-ln-c1-fe-23c9110c0ca1,ar-ar_traversal_indexer-i3-ro-o0-ln-c1-fx-3fcc3c8a2a33,1
ar_traversal_indexer|i3|o1|letters|c0,ar-ar_traversal_indexer-i3-ar-o1-ll-c0-fe-309b186227bd,ar-ar_traversal_indexer-i3-ro-o1-ll-c0-fx-49d11bad064e,1
ar_traversal_indexer|i3|o1|letters|c1,ar-ar_traversal_indexer-i3-ar-o1-ll-c1-fe-b00a9696006f,ar-ar_traversal_indexer-i3-ro-o1-ll-c1-fx-e6eff142c67f,1
ar_traversal_indexer|i3|o1|numbers|c0,ar-ar_traversal_indexer-i3-ar-o1-ln-c0-fe-5f66aa61496b,ar-ar_traversal_indexer-i3-ro-o1-ln-c0-fx-7bbd40752803,1
ar_traversal_indexer|i3|o1|numbers|c1,ar-ar_traversal_indexer-i3-ar-o1-ln-c1-fe-8ed9b3b2cfae,ar-ar_traversal_indexer-i3-ro-o1-ln-c1-fx-b2fecd1f2a9e,1
ar_traversal_indexer|i4|o0|letters|c0,ar-ar_traversal_indexer-i4-ar-o0-ll-c0-fe-2c8717d2a990,ar-ar_traversal_indexer-i4-ro-o0-ll-c0-fx-3bd5effbac83,1
ar_traversal_indexer|i4|o0|letters|c1,ar-ar_traversal_indexer-i4-ar-o0-ll-c1-fe-a5bc37f5e501,ar-ar_traversal_indexer-i4-ro-o0-ll-c1-fx-bf5442de3472,1
ar_traversal_indexer|i4|o0|numbers|c0,ar-ar_traversal_indexer-i4-ar-o0-ln-c0-fe-903816e81ce0,ar-ar_traversal_indexer-i4-ro-o0-ln-c0-fx-07d4299a09a1,1
ar_traversal_indexer|i4|o0|numbers|c1,ar-ar_traversal_indexer-i4-ar-o0-ln-c1-fe-b146ca014cec,ar-ar_traversal_indexer-i4-ro-o0-ln-c1-fx-40a4802ce95f,1
ar_traversal_indexer|i4|o1|letters|c0,ar-ar_traversal_indexer-i4-ar-o1-ll-c0-fe-caf28dc80afe,ar-ar_traversal_indexer-i4-ro-o1-ll-c0-fx-604ab6b5a870,1
ar_traversal_indexer|i4|o1|letters|c1,ar-ar_traversal_indexer-i4-ar-o1-ll-c1-fe-650eae2baef0,ar-ar_traversal_indexer-i4-ro-o1-ll-c1-fx-9bb4537ad02f,1
ar_traversal_indexer|i4|o1|numbers|c0,ar-ar_traversal_indexer-i4-ar-o1-ln-c0-fe-af2e250a50bc,ar-ar_traversal_indexer-i4-ro-o1-ln-c0-fx-17306280a609,1
ar_traversal_indexer|i4|o1|numbers|c1,ar-ar_traversal_indexer-i4-ar-o1-ln-c1-fe-553c13c149bf,ar-ar_traversal_indexer-i4-ro-o1-ln-c1-fx-ae92d76531b7,1
pc_quality_config|i0|o0|letters|c0,pc-pc_quality_config-i0-ar-o0-ll-c0-fe-f48acc86d03f,pc-pc_quality_config-i0-ro-o0-ll-c0-fx-09bf56d835ed,1
pc_quality_config|i0|o0|letters|c1,pc-pc_quality_config-i0-ar-o0-ll-c1-fe-6d5c1001e88e,pc-pc_quality_config-i0-ro-o0-ll-c1-fx-185a1e34e82f,1
pc_quality_config|i0|o0|numbers|c0,pc-pc_quality_config-i0-ar-o0-ln-c0-fe-bf38d2ce20c9,pc-pc_quality_config-i0-ro-o0-ln-c0-fx-f2026572222e,1
pc_quality_config|i0|o0|numbers|c1,pc-pc_quality_config-i0-ar-o0-ln-c1-fe-82cca958dfd9,pc-pc_quality_config-i0-ro-o0-ln-c1-fx-ec3d59ca52cd,1
pc_quality_config|i0|o1|letters|c0,pc-pc_quality_config-i0-ar-o1-ll-c0-fe-27faaed49cc2,pc-pc_quality_config-i0-ro-o1-ll-c0-fx-f5282baf258d,1
pc_quality_config|i0|o1|letters|c1,pc-pc_quality_config-i0-ar-o1-ll-c1-fe-95aec11342e6,pc-pc_quality_config-i0-ro-o1-ll-c1-fx-cd2cbc0aa11b,1
pc_quality_config|i0|o1|numbers|c0,pc-pc_quality_config-i0-ar-o1-ln-c0-fe-0326a1613966,pc-pc_quality_config-i0-ro-o1-ln-c0-fx-66861daada0c,1
pc_quality_config|i0|o1|numbers|c1,pc-pc_quality_config-i0-ar-o1-ln-c1-fe-c09889bebcf9,pc-pc_quality_config-i0-ro-o1-ln-c1-fx-118ffe5bd648,1
pc_quality_config|i1|o0|letters|c0,pc-pc_quality_config-i1-ar-o0-ll-c0-fe-8cb18285a896,pc-pc_quality_config-i1-ro-o0-ll-c0-fx-0db3b4e49bc9,1
pc_quality_config|i1|o0|letters|c1,pc-pc_quality_config-i1-ar-o0-ll-c1-fe-e96b02a4bc28,pc-pc_quality_config-i1-ro-o0-ll-c1-fx-65355a11d9f6,1
pc_quality_config|i1|o0|numbers|c0,pc-pc_quality_config-i1-ar-o0-ln-c0-fe-7c1e7887b732,pc-pc_quality_config-i1-ro-o0-ln-c0-fx-8d4fce246052,1
pc_quality_config|i1|o0|numbers|c1,pc-pc_quality_config-i1-ar-o0-ln-c1-fe-0f829584c287,pc-pc_quality_config-i1-ro-o0-ln-c1-fx-c920f4614abb,1
pc_quality_config|i1|o1|letters|c0,pc-pc_quality_config-i1-ar-o1-ll-c0-fe-a7514a9b0dbe,pc-pc_quality_config-i1-ro-o1-ll-c0-fx-a5c3398d3956,1
pc_quality_config|i1|o1|letters|c1,pc-pc_quality_config-i1-ar-o1-ll-c1-fe-b7c4c7ac7f0f,pc-pc_quality_config-i1-ro-o1-ll-c1-fx-5e143c459db0,1
pc_quality_config|i1|o1|numbers|c0,pc-pc_quality_config-i1-ar-o1-ln-c0-fe-464991c0ed3e,pc-pc_quality_config-i1-ro-o1-ln-c0-fx-c8f4d295708f,1
pc_quality_config|i1|o1|numbers|c1,pc-pc_quality_config-i1-ar-o1-ln-c1-fe-97ab8eb6ab02,pc-pc_quality_config-i1-ro-o1-ln-c1-fx-358344f07a2d,1
pc_quality_config|i2|o0|letters|c0,pc-pc_quality_config-i2-ar-o0-ll-c0-fe-d82faa5c8216,pc-pc_quality_config-i2-ro-o0-ll-c0-fx-e0048b490de4,1
pc_quality_config|i2|o0|letters|c1,pc-pc_quality_config-i2-ar-o0-ll-c1-fe-b044aef62d0d,pc-pc_quality_config-i2-ro-o0-ll-c1-fx-2a907a0a8da2,1
pc_quality_config|i2|o0|numbers|c0,pc-pc_quality_config-i2-ar-o0-ln-c0-fe-18ee986f03db,pc-pc_quality_config-i2-ro-o0-ln-c0-fx-763e36e1d2a2,1
pc_quality_config|i2|o0|numbers|c1,pc-pc_quality_config-i2-ar-o0-ln-c1-fe-6b3bd66c01fc,pc-pc_quality_config-i2-ro-o0-ln-c1-fx-b045636e0725,1
pc_quality_config|i2|o1|letters|c0,pc-pc_quality_config-i2-ar-o1-ll-c0-fe-43ed008fb0e6,pc-pc_quality_config-i2-ro-o1-ll-c0-fx-d82a7e2b5521,1
pc_quality_config|i2|o1|letters|c1,pc-pc_quality_config-i2-ar-o1-ll-c1-fe-59af72803cbd,pc-pc_quality_config-i2-ro-o1-ll-c1-fx-699a50a2c1a9,1
pc_quality_config|i2|o1|numbers|c0,pc-pc_quality_config-i2-ar-o1-ln-c0-fe-bf6e1176585a,pc-pc_quality_config-i2-ro-o1-ln-c0-fx-44f7f8810f0b,1
pc_quality_config|i2|o1|numbers|c1,pc-pc_quality_config-i2-ar-o1-ln-c1-fe-b373671012d7,pc-pc_quality_config-i2-ro-o1-ln-c1-fx-65582142aeb0,1
pc_quality_config|i3|o0|letters|c0,pc-pc_quality_config-i3-ar-o0-ll-c0-fe-37b6e8228334,pc-pc_quality_config-i3-ro-o0-ll-c0-fx-b2f862191ab1,1
pc_quality_config|i3|o0|letters|c1,pc-pc_quality_config-i3-ar-o0-ll-c1-fe-c4c0ba2a8a2c,pc-pc_quality_config-i3-ro-o0-ll-c1-fx-d9958b405955,1
pc_quality_config|i3|o0|numbers|c0,pc-pc_quality_config-i3-ar-o0-ln-c0-fe-198bbebcca57,pc-pc_quality_config-i3-ro-o0-ln-c0-fx-aab18082b753,1
pc_quality_config|i3|o0|numbers|c1,pc-pc_quality_config-i3-ar-o0-ln-c1-fe-07bd195420d3,pc-pc_quality_config-i3-ro-o0-ln-c1-fx-b8044b4686a9,1
pc_quality_config|i3|o1|letters|c0,pc-pc_quality_config-i3-ar-o1-ll-c0-fe-b7b2901e03d7,pc-pc_quality_config-i3-ro-o1-ll-c0-fx-bc0a00c06642,1
pc_quality_config|i3|o1|letters|c1,pc-pc_quality_config-i3-ar-o1-ll-c1-fe-7ade442c6692,pc-pc_quality_config-i3-ro-o1-ll-c1-fx-abc9f6400163,1
pc_quality_config|i3|o1|numbers|c0,pc-pc_quality_config-i3-ar-o1-ln-c0-fe-776a47d81fe0,pc-pc_quality_config-i3-ro-o1-ln-c0-fx-c8969eac44ee,1
pc_quality_config|i3|o1|numbers|c1,pc-pc_quality_config-i3-ar-o1-ln-c1-fe-62d92fba6d1e,pc-pc_quality_config-i3-ro-o1-ln-c1-fx-07aa19548ee8,1
pc_quality_config|i4|o0|letters|c0,pc-pc_quality_config-i4-ar-o0-ll-c0-fe-d44cc5d2a1c9,pc-pc_quality_config-i4-ro-o0-ll-c0-fx-b467f5292f4d,1
pc_quality_config|i4|o0|letters|c1,pc-pc_quality_config-i4-ar-o0-ll-c1-fe-562950fd744b,pc-pc_quality_config-i4-ro-o0-ll-c1-fx-e54229e7fb78,1
pc_quality_config|i4|o0|numbers|c0,pc-pc_quality_config-i4-ar-o0-ln-c0-fe-f4cdf4b7cf6f,pc-pc_quality_config-i4-ro-o0-ln-c0-fx-a0dbd580400b,1
pc_quality_config|i4|o0|numbers|c1,pc-pc_quality_config-i4-ar-o0-ln-c1-fe-583fcc4f3fc4,pc-pc_quality_config-i4-ro-o0-ln-c1-fx-aa755780a1cc,1
pc_quality_config|i4|o1|letters|c0,pc-pc_quality_config-i4-ar-o1-ll-c0-fe-5be1a42f38dd,pc-pc_quality_config-i4-ro-o1-ll-c0-fx-5cb2b6b5f6c4,1
pc_quality_config|i4|o1|letters|c1,pc-pc_quality_config-i4-ar-o1-ll-c1-fe-4844e4b1dfe5,pc-pc_quality_config-i4-ro-o1-ll-c1-fx-47212c0f6e3b,1
pc_quality_config|i4|o1|numbers|c0,pc-pc_quality_config-i4-ar-o1-ln-c0-fe-a1d283443370,pc-pc_quality_config-i4-ro-o1-ln-c0-fx-8a4e8a3a2584,1
pc_quality_config|i4|o1|numbers|c1,pc-pc_quality_config-i4-ar-o1-ln-c1-fe-5bce7a81e4d7,pc-pc_quality_config-i4-ro-o1-ln-c1-fx-300a2c5f4796,1
pc_quality_tests|i0|o0|letters|c0,pc-pc_quality_tests-i0-ar-o0-ll-c0-fe-752c76e594c7,pc-pc_quality_tests-i0-ro-o0-ll-c0-fx-86ddd75d8a97,1
pc_quality_tests|i0|o0|letters|c1,pc-pc_quality_tests-i0-ar-o0-ll-c1-fe-9d6864ead571,pc-pc_quality_tests-i0-ro-o0-ll-c1-fx-9c3374d1e7e0,1
pc_quality_tests|i0|o0|numbers|c0,pc-pc_quality_tests-i0-ar-o0-ln-c0-fe-d695881de0f8,pc-pc_quality_tests-i0-ro-o0-ln-c0-fx-d2087f6a4698,1
pc_quality_tests|i0|o0|numbers|c1,pc-pc_quality_tests-i0-ar-o0-ln-c1-fe-1d459f95a3d2,pc-pc_quality_tests-i0-ro-o0-ln-c1-fx-4e01b87ea03b,1
pc_quality_tests|i0|o1|letters|c0,pc-pc_quality_tests-i0-ar-o1-ll-c0-fe-430afce18b60,pc-pc_quality_tests-i0-ro-o1-ll-c0-fx-76df76fa1f5b,1
pc_quality_tests|i0|o1|letters|c1,pc-pc_quality_tests-i0-ar-o1-ll-c1-fe-7ef2a8512d11,pc-pc_quality_tests-i0-ro-o1-ll-c1-fx-f169b09aa12e,1
pc_quality_tests|i0|o1|numbers|c0,pc-pc_quality_tests-i0-ar-o1-ln-c0-fe-7ce28750cb31,pc-pc_quality_tests-i0-ro-o1-ln-c0-fx-385dc7666dc3,1
pc_quality_tests|i0|o1|numbers|c1,pc-pc_quality_tests-i0-ar-o1-ln-c1-fe-8c80fded40b1,pc-pc_quality_tests-i0-ro-o1-ln-c1-fx-f25c0a7001e0,1
pc_quality_tests|i1|o0|letters|c0,pc-pc_quality_tests-i1-ar-o0-ll-c0-fe-c78d4b3c437b,pc-pc_quality_tests-i1-ro-o0-ll-c0-fx-d909c5573163,1
pc_quality_tests|i1|o0|letters|c1,pc-pc_quality_tests-i1-ar-o0-ll-c1-fe-904fe47b1e04,pc-pc_quality_tests-i1-ro-o0-ll-c1-fx-9c70988387b4,1
pc_quality_tests|i1|o0|numbers|c0,pc-pc_quality_tests-i1-ar-o0-ln-c0-fe-1dac09b5d2da,pc-pc_quality_tests-i1-ro-o0-ln-c0-fx-8f1cfcf432f0,1
pc_quality_tests|i1|o0|numbers|c1,pc-pc_quality_tests-i1-ar-o0-ln-c1-fe-246e03f12692,pc-pc_quality_tests-i1-ro-o0-ln-c1-fx-4d62adcece84,1
pc_quality_tests|i1|o1|letters|c0,pc-pc_quality_tests-i1-ar-o1-ll-c0-fe-c4279c15a6e8,pc-pc_quality_tests-i1-ro-o1-ll-c0-fx-064d5d0ebadd,1
pc_quality_tests|i1|o1|letters|c1,pc-pc_quality_tests-i1-ar-o1-ll-c1-fe-0a2dc141709f,pc-pc_quality_tests-i1-ro-o1-ll-c1-fx-b8befe4b360e,1
pc_quality_tests|i1|o1|numbers|c0,pc-pc_quality_tests-i1-ar-o1-ln-c0-fe-9cfd5d5059d8,pc-pc_quality_tests-i1-ro-o1-ln-c0-fx-156ce0cc6f23,1
pc_quality_tests|i1|o1|numbers|c1,pc-pc_quality_tests-i1-ar-o1-ln-c1-fe-95ad7202f4c3,pc-pc_quality_tests-i1-ro-o1-ln-c1-fx-ffbb898898cb,1
pc_quality_tests|i2|o0|letters|c0,pc-pc_quality_tests-i2-ar-o0-ll-c0-fe-9a74171f0864,pc-pc_quality_tests-i2-ro-o0-ll-c0-fx-3ad492468474,1
pc_quality_tests|i2|o0|letters|c1,pc-pc_quality_tests-i2-ar-o0-ll-c1-fe-49bc0cd67d76,pc-pc_quality_tests-i2-ro-o0-ll-c1-fx-753930523b2c,1
pc_quality_tests|i2|o0|numbers|c0,pc-pc_quality_tests-i2-ar-o0-ln-c0-fe-a827b099fd37,pc-pc_quality_tests-i2-ro-o0-ln-c0-fx-3876401b0dc3,1
